IO, 09, 1992103112,   , BEST,   0, 121N,  928E,  20
IO, 09, 1992103118,   , BEST,   0, 123N,  923E,  20
IO, 09, 1992110100,   , BEST,   0, 127N,  920E,  20
IO, 09, 1992110106,   , BEST,   0, 131N,  918E,  20
IO, 09, 1992110112,   , BEST,   0, 135N,  917E,  20
IO, 09, 1992110118,   , BEST,   0, 138N,  916E,  20
IO, 09, 1992110200,   , BEST,   0, 141N,  915E,  20
IO, 09, 1992110206,   , BEST,   0, 143N,  913E,  20
IO, 09, 1992110212,   , BEST,   0, 145N,  910E,  25
IO, 09, 1992110218,   , BEST,   0, 147N,  906E,  25
IO, 09, 1992110300,   , BEST,   0, 149N,  902E,  30
IO, 09, 1992110306,   , BEST,   0, 150N,  899E,  30
IO, 09, 1992110312,   , BEST,   0, 151N,  895E,  35
IO, 09, 1992110318,   , BEST,   0, 152N,  889E,  35
IO, 09, 1992110400,   , BEST,   0, 154N,  883E,  35
IO, 09, 1992110406,   , BEST,   0, 157N,  877E,  35
IO, 09, 1992110412,   , BEST,   0, 160N,  870E,  35
IO, 09, 1992110418,   , BEST,   0, 162N,  866E,  40
IO, 09, 1992110500,   , BEST,   0, 163N,  864E,  45
IO, 09, 1992110506,   , BEST,   0, 164N,  862E,  50
IO, 09, 1992110512,   , BEST,   0, 165N,  860E,  55
IO, 09, 1992110518,   , BEST,   0, 165N,  858E,  55
IO, 09, 1992110600,   , BEST,   0, 164N,  856E,  55
IO, 09, 1992110606,   , BEST,   0, 163N,  853E,  55
IO, 09, 1992110612,   , BEST,   0, 162N,  849E,  50
IO, 09, 1992110618,   , BEST,   0, 161N,  845E,  45
IO, 09, 1992110700,   , BEST,   0, 156N,  840E,  40
IO, 09, 1992110706,   , BEST,   0, 148N,  833E,  35
IO, 09, 1992110712,   , BEST,   0, 139N,  827E,  30
IO, 09, 1992110718,   , BEST,   0, 132N,  821E,  25
IO, 09, 1992110800,   , BEST,   0, 128N,  817E,  25
