IO, 01, 1986010706,   , BEST,   0,  43N,  846E,  25
IO, 01, 1986010712,   , BEST,   0,  45N,  843E,  30
IO, 01, 1986010718,   , BEST,   0,  48N,  840E,  35
IO, 01, 1986010800,   , BEST,   0,  50N,  837E,  40
IO, 01, 1986010806,   , BEST,   0,  53N,  835E,  45
IO, 01, 1986010812,   , BEST,   0,  55N,  832E,  40
IO, 01, 1986010818,   , BEST,   0,  58N,  829E,  35
IO, 01, 1986010900,   , BEST,   0,  61N,  827E,  35
IO, 01, 1986010906,   , BEST,   0,  65N,  825E,  35
IO, 01, 1986010912,   , BEST,   0,  69N,  824E,  35
IO, 01, 1986010918,   , BEST,   0,  73N,  824E,  35
IO, 01, 1986011000,   , BEST,   0,  77N,  824E,  35
IO, 01, 1986011006,   , BEST,   0,  83N,  824E,  35
IO, 01, 1986011012,   , BEST,   0,  92N,  825E,  30
IO, 01, 1986011018,   , BEST,   0, 100N,  826E,  30
IO, 01, 1986011100,   , BEST,   0, 107N,  827E,  30
IO, 01, 1986011106,   , BEST,   0, 115N,  830E,  25
