IO, 02, 1996060900,   , BEST,   0, 166N,  627E,  15
IO, 02, 1996060906,   , BEST,   0, 169N,  624E,  15
IO, 02, 1996060912,   , BEST,   0, 171N,  620E,  15
IO, 02, 1996060918,   , BEST,   0, 173N,  616E,  20
IO, 02, 1996061000,   , BEST,   0, 175N,  611E,  25
IO, 02, 1996061006,   , BEST,   0, 177N,  606E,  25
IO, 02, 1996061012,   , BEST,   0, 179N,  600E,  30
IO, 02, 1996061018,   , BEST,   0, 182N,  593E,  35
IO, 02, 1996061100,   , BEST,   0, 186N,  587E,  40
IO, 02, 1996061106,   , BEST,   0, 192N,  580E,  40
IO, 02, 1996061112,   , BEST,   0, 201N,  576E,  35
IO, 02, 1996061118,   , BEST,   0, 207N,  572E,  35
IO, 02, 1996061200,   , BEST,   0, 210N,  565E,  30
IO, 02, 1996061206,   , BEST,   0, 210N,  559E,  20
IO, 02, 1996061212,   , BEST,   0, 210N,  554E,  15
