IO, 02, 1993112700,   , BEST,   0,  74N, 1077E,  20
IO, 02, 1993112706,   , BEST,   0,  75N, 1066E,  20
IO, 02, 1993112712,   , BEST,   0,  75N, 1055E,  20
IO, 02, 1993112718,   , BEST,   0,  76N, 1045E,  20
IO, 02, 1993112800,   , BEST,   0,  77N, 1034E,  20
IO, 02, 1993112806,   , BEST,   0,  77N, 1023E,  20
IO, 02, 1993112812,   , BEST,   0,  78N, 1013E,  20
IO, 02, 1993112818,   , BEST,   0,  78N, 1002E,  20
IO, 02, 1993112900,   , BEST,   0,  79N,  991E,  20
IO, 02, 1993112906,   , BEST,   0,  79N,  981E,  20
IO, 02, 1993112912,   , BEST,   0,  79N,  970E,  20
IO, 02, 1993112918,   , BEST,   0,  79N,  958E,  20
IO, 02, 1993113000,   , BEST,   0,  76N,  945E,  25
IO, 02, 1993113006,   , BEST,   0,  75N,  929E,  25
IO, 02, 1993113012,   , BEST,   0,  76N,  918E,  25
IO, 02, 1993113018,   , BEST,   0,  78N,  909E,  30
IO, 02, 1993120100,   , BEST,   0,  80N,  899E,  30
IO, 02, 1993120106,   , BEST,   0,  82N,  891E,  30
IO, 02, 1993120112,   , BEST,   0,  83N,  882E,  30
IO, 02, 1993120118,   , BEST,   0,  85N,  874E,  35
IO, 02, 1993120200,   , BEST,   0,  87N,  866E,  35
IO, 02, 1993120206,   , BEST,   0,  88N,  858E,  40
IO, 02, 1993120212,   , BEST,   0,  89N,  851E,  45
IO, 02, 1993120218,   , BEST,   0,  90N,  843E,  50
IO, 02, 1993120300,   , BEST,   0,  91N,  834E,  55
IO, 02, 1993120306,   , BEST,   0,  93N,  826E,  60
IO, 02, 1993120312,   , BEST,   0,  96N,  818E,  65
IO, 02, 1993120318,   , BEST,   0,  99N,  811E,  75
IO, 02, 1993120400,   , BEST,   0, 105N,  804E,  70
IO, 02, 1993120406,   , BEST,   0, 112N,  796E,  65
IO, 02, 1993120412,   , BEST,   0, 118N,  785E,  55
IO, 02, 1993120418,   , BEST,   0, 124N,  774E,  40
IO, 02, 1993120500,   , BEST,   0, 130N,  763E,  30
IO, 02, 1993120506,   , BEST,   0, 136N,  752E,  25
IO, 02, 1993120512,   , BEST,   0, 140N,  741E,  25
IO, 02, 1993120518,   , BEST,   0, 142N,  730E,  25
