IO, 04, 2020112206,   , BEST,   0,  78N,  861E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  220,  45,   0,   0,   B,   0,    ,   0,   0,     INVEST, S, 
IO, 04, 2020112212,   , BEST,   0,  85N,  856E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1008,  220,  45,   0,   0,   B,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, TCFA1, TCFA 1 OF 1 221200ZNOV2021, 
IO, 04, 2020112218,   , BEST,   0,  90N,  851E,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 1010,  195,  45,   0,   0,   B,   0,    ,   0,   0,     INVEST, M, 
IO, 04, 2020112300,   , BEST,   0,  93N,  846E,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  200,  45,   0,   0,   B,   0,    ,   0,   0,     INVEST, M, 
IO, 04, 2020112306,   , BEST,   0,  96N,  839E,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  200,  45,   0,   0,   B,   0,    ,   0,   0,     INVEST, M, 
IO, 04, 2020112312,   , BEST,   0,  99N,  837E,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1008,  200,  45,   0,   0,   B,   0,    ,   0,   0,       FOUR, M,  0,    ,    0,    0,    0,    0, TRANSITIONED, ioB72020 to io042020, 
IO, 04, 2020112318,   , BEST,   0,  99N,  836E,  35, 1004, TS,  34, NEQ,   30,   30,   30,   45, 1010,  200,  45,   0,   0,   B,   0,    ,   0,   0,       FOUR, M, 
IO, 04, 2020112400,   , BEST,   0,  97N,  834E,  35, 1003, TS,  34, NEQ,   30,   30,   30,   45, 1008,  180,  40,   0,   0,   B,   0,    ,   0,   0,       FOUR, M, 
IO, 04, 2020112406,   , BEST,   0,  96N,  832E,  40, 1000, TS,  34, NEQ,   40,   50,   50,   50, 1008,  165,  30,   0,   0,   B,   0,    ,   0,   0,      NIVAR, D, 
IO, 04, 2020112412,   , BEST,   0,  99N,  830E,  45,  995, TS,  34, NEQ,   45,   55,   65,   55, 1006,  150,  20,   0,   0,   B,   0,    ,   0,   0,      NIVAR, D, 
IO, 04, 2020112418,   , BEST,   0, 102N,  828E,  50,  994, TS,  34, NEQ,   90,   80,   75,   60, 1008,  180,  10,   0,   0,   B,   0,    ,   0,   0,      NIVAR, D, 
IO, 04, 2020112418,   , BEST,   0, 102N,  828E,  50,  994, TS,  50, NEQ,   30,    0,   30,   20, 1008,  180,  10,   0,   0,   B,   0,    ,   0,   0,      NIVAR, D, 
IO, 04, 2020112500,   , BEST,   0, 107N,  824E,  60,  988, TS,  34, NEQ,  125,  120,  100,  100, 1007,  180,  10,   0,   0,   B,   0,    ,   0,   0,      NIVAR, D, 
IO, 04, 2020112500,   , BEST,   0, 107N,  824E,  60,  988, TS,  50, NEQ,   45,    0,   40,   20, 1007,  180,  10,   0,   0,   B,   0,    ,   0,   0,      NIVAR, D, 
