IO, 06, 1998111300,   , BEST,   0, 114N,  873E,  20
IO, 06, 1998111306,   , BEST,   0, 117N,  875E,  25
IO, 06, 1998111312,   , BEST,   0, 121N,  874E,  25
IO, 06, 1998111318,   , BEST,   0, 126N,  870E,  30
IO, 06, 1998111400,   , BEST,   0, 133N,  865E,  40
IO, 06, 1998111406,   , BEST,   0, 144N,  858E,  55
IO, 06, 1998111412,   , BEST,   0, 151N,  851E,  65
IO, 06, 1998111418,   , BEST,   0, 156N,  845E,  70
IO, 06, 1998111500,   , BEST,   0, 161N,  839E,  70
IO, 06, 1998111506,   , BEST,   0, 168N,  833E,  75
IO, 06, 1998111512,   , BEST,   0, 178N,  827E,  85
IO, 06, 1998111518,   , BEST,   0, 196N,  824E,  75
IO, 06, 1998111600,   , BEST,   0, 222N,  821E,  50
