IO, 03, 1984110900,   , BEST,   0,  88N,  880E,  20
IO, 03, 1984110906,   , BEST,   0,  90N,  873E,  25
IO, 03, 1984110912,   , BEST,   0,  93N,  868E,  25
IO, 03, 1984110918,   , BEST,   0,  96N,  862E,  30
IO, 03, 1984111000,   , BEST,   0,  99N,  856E,  30
IO, 03, 1984111006,   , BEST,   0, 100N,  850E,  30
IO, 03, 1984111012,   , BEST,   0, 102N,  842E,  30
IO, 03, 1984111018,   , BEST,   0, 103N,  836E,  35
IO, 03, 1984111100,   , BEST,   0, 104N,  828E,  40
IO, 03, 1984111106,   , BEST,   0, 105N,  821E,  50
IO, 03, 1984111112,   , BEST,   0, 108N,  814E,  60
IO, 03, 1984111118,   , BEST,   0, 111N,  810E,  70
IO, 03, 1984111200,   , BEST,   0, 116N,  807E,  75
IO, 03, 1984111206,   , BEST,   0, 122N,  807E,  80
IO, 03, 1984111212,   , BEST,   0, 128N,  806E,  80
IO, 03, 1984111218,   , BEST,   0, 135N,  807E,  85
IO, 03, 1984111300,   , BEST,   0, 139N,  808E,  85
IO, 03, 1984111306,   , BEST,   0, 136N,  809E,  85
IO, 03, 1984111312,   , BEST,   0, 134N,  807E,  85
IO, 03, 1984111318,   , BEST,   0, 135N,  804E,  85
IO, 03, 1984111400,   , BEST,   0, 138N,  803E,  80
IO, 03, 1984111406,   , BEST,   0, 140N,  803E,  75
IO, 03, 1984111412,   , BEST,   0, 140N,  802E,  70
IO, 03, 1984111418,   , BEST,   0, 141N,  802E,  60
IO, 03, 1984111500,   , BEST,   0, 141N,  801E,  45
IO, 03, 1984111506,   , BEST,   0, 141N,  801E,  35
