IO, 04, 1998092818,   , BEST,   0, 184N,  677E,  25
IO, 04, 1998092900,   , BEST,   0, 184N,  675E,  25
IO, 04, 1998092906,   , BEST,   0, 184N,  673E,  25
IO, 04, 1998092912,   , BEST,   0, 183N,  668E,  25
IO, 04, 1998092918,   , BEST,   0, 182N,  664E,  30
IO, 04, 1998093000,   , BEST,   0, 182N,  657E,  35
IO, 04, 1998093006,   , BEST,   0, 182N,  648E,  35
IO, 04, 1998093012,   , BEST,   0, 181N,  642E,  35
IO, 04, 1998093018,   , BEST,   0, 179N,  636E,  30
IO, 04, 1998100100,   , BEST,   0, 177N,  632E,  30
