IO, 04, 1992072418,   , BEST,   0, 181N,  897E,  20
IO, 04, 1992072500,   , BEST,   0, 181N,  891E,  20
IO, 04, 1992072506,   , BEST,   0, 181N,  885E,  25
IO, 04, 1992072512,   , BEST,   0, 182N,  879E,  25
IO, 04, 1992072518,   , BEST,   0, 187N,  880E,  25
IO, 04, 1992072600,   , BEST,   0, 192N,  879E,  25
IO, 04, 1992072606,   , BEST,   0, 196N,  876E,  30
IO, 04, 1992072612,   , BEST,   0, 200N,  871E,  35
IO, 04, 1992072618,   , BEST,   0, 203N,  864E,  40
IO, 04, 1992072700,   , BEST,   0, 205N,  854E,  35
IO, 04, 1992072706,   , BEST,   0, 208N,  844E,  30
IO, 04, 1992072712,   , BEST,   0, 212N,  834E,  25
IO, 04, 1992072718,   , BEST,   0, 219N,  826E,  20
IO, 04, 1992072800,   , BEST,   0, 228N,  819E,  20
