DATETIME,CAT,CS_ID,LAT,LON,MSWS,ORIGIN_BASIN,TimeRelativeToLMI,TC_MHWINT_CLASS
2016-12-07 06:00:00,D,201609,9.8,90.5,25.0,BOB,-3.75,OTHER
2016-12-07 12:00:00,D,201609,10.0,90.5,25.0,BOB,-3.5,OTHER
2016-12-07 18:00:00,DD,201609,10.8,90.5,30.0,BOB,-3.25,OTHER
2016-12-08 00:00:00,CS,201609,11.2,90.5,35.0,BOB,-3.0,OTHER
2016-12-08 03:00:00,CS,201609,11.5,90.5,35.0,BOB,-2.875,OTHER
2016-12-08 06:00:00,CS,201609,11.5,90.5,35.0,BOB,-2.75,OTHER
2016-12-08 09:00:00,CS,201609,11.5,90.5,35.0,BOB,-2.625,OTHER
2016-12-08 12:00:00,CS,201609,11.7,90.5,40.0,BOB,-2.5,OTHER
2016-12-08 15:00:00,CS,201609,11.7,90.5,40.0,BOB,-2.375,OTHER
2016-12-08 18:00:00,CS,201609,11.8,90.5,40.0,BOB,-2.25,OTHER
2016-12-08 21:00:00,CS,201609,12.0,90.5,40.0,BOB,-2.125,OTHER
2016-12-09 00:00:00,CS,201609,12.0,90.4,45.0,BOB,-2.0,OTHER
2016-12-09 03:00:00,CS,201609,12.1,90.4,45.0,BOB,-1.875,OTHER
2016-12-09 06:00:00,CS,201609,12.1,90.3,45.0,BOB,-1.75,OTHER
2016-12-09 09:00:00,CS,201609,12.2,90.3,45.0,BOB,-1.625,OTHER
2016-12-09 12:00:00,CS,201609,12.2,90.0,45.0,BOB,-1.5,OTHER
2016-12-09 15:00:00,CS,201609,12.2,89.9,45.0,BOB,-1.375,OTHER
2016-12-09 18:00:00,SCS,201609,12.3,89.6,50.0,BOB,-1.25,OTHER
2016-12-09 21:00:00,SCS,201609,12.5,89.0,55.0,BOB,-1.125,OTHER
2016-12-10 00:00:00,SCS,201609,12.6,88.4,55.0,BOB,-1.0,OTHER
2016-12-10 03:00:00,SCS,201609,12.7,88.0,55.0,BOB,-0.875,OTHER
2016-12-10 06:00:00,SCS,201609,13.0,87.4,55.0,BOB,-0.75,OTHER
2016-12-10 09:00:00,SCS,201609,13.1,86.8,60.0,BOB,-0.625,OTHER
2016-12-10 12:00:00,VSCS,201609,13.2,86.4,65.0,BOB,-0.5,OTHER
2016-12-10 15:00:00,VSCS,201609,13.3,85.9,65.0,BOB,-0.375,OTHER
2016-12-10 18:00:00,VSCS,201609,13.3,85.3,65.0,BOB,-0.25,OTHER
2016-12-10 21:00:00,VSCS,201609,13.3,85.0,65.0,BOB,-0.125,OTHER
2016-12-11 00:00:00,VSCS,201609,13.3,84.7,70.0,BOB,0.0,OTHER
2016-12-11 03:00:00,VSCS,201609,13.1,84.3,70.0,BOB,0.125,OTHER
2016-12-11 06:00:00,VSCS,201609,13.1,83.7,70.0,BOB,0.25,OTHER
2016-12-11 09:00:00,VSCS,201609,13.1,83.3,70.0,BOB,0.375,OTHER
2016-12-11 12:00:00,VSCS,201609,13.3,83.0,70.0,BOB,0.5,OTHER
2016-12-11 15:00:00,VSCS,201609,13.3,82.5,70.0,BOB,0.625,OTHER
2016-12-11 18:00:00,VSCS,201609,13.1,82.3,70.0,BOB,0.75,OTHER
2016-12-11 21:00:00,VSCS,201609,13.2,81.9,70.0,BOB,0.875,OTHER
2016-12-12 00:00:00,VSCS,201609,13.2,81.6,70.0,BOB,1.0,OTHER
2016-12-12 03:00:00,VSCS,201609,13.2,81.2,70.0,BOB,1.125,OTHER
2016-12-12 06:00:00,VSCS,201609,13.2,80.7,70.0,BOB,1.25,OTHER
2016-12-12 09:00:00,SCS,201609,13.1,80.3,60.0,BOB,1.375,OTHER
2016-12-12 12:00:00,SCS,201609,13.0,79.9,50.0,BOB,1.5,OTHER
2016-12-12 15:00:00,CS,201609,12.9,79.5,40.0,BOB,1.625,OTHER
2016-12-12 18:00:00,DD,201609,12.7,79.1,30.0,BOB,1.75,OTHER
2016-12-13 00:00:00,D,201609,12.5,78.0,20.0,BOB,2.0,OTHER
2017-05-28 00:00:00,D,201702,14.0,88.5,25.0,BOB,-1.875,MHW
2017-05-28 03:00:00,D,201702,14.5,89.5,25.0,BOB,-1.75,MHW
2017-05-28 06:00:00,D,201702,15.0,90.0,25.0,BOB,-1.625,MHW
2017-05-28 09:00:00,DD,201702,15.4,90.5,30.0,BOB,-1.5,MHW
2017-05-28 12:00:00,DD,201702,15.7,90.7,30.0,BOB,-1.375,MHW
2017-05-28 15:00:00,CS,201702,16.0,91.0,35.0,BOB,-1.25,MHW
2017-05-28 18:00:00,CS,201702,16.3,91.2,35.0,BOB,-1.125,MHW
2017-05-28 21:00:00,CS,201702,16.6,91.3,40.0,BOB,-1.0,MHW
2017-05-29 00:00:00,CS,201702,17.0,91.3,45.0,BOB,-0.875,MHW
2017-05-29 03:00:00,CS,201702,17.3,91.3,45.0,BOB,-0.75,MHW
2017-05-29 06:00:00,CS,201702,17.8,91.4,45.0,BOB,-0.625,MHW
2017-05-29 09:00:00,CS,201702,18.3,91.5,45.0,BOB,-0.5,MHW
2017-05-29 12:00:00,SCS,201702,18.6,91.5,50.0,BOB,-0.375,MHW
2017-05-29 15:00:00,SCS,201702,18.8,91.5,55.0,BOB,-0.25,MHW
2017-05-29 18:00:00,SCS,201702,20.0,91.6,55.0,BOB,-0.125,MHW
2017-05-29 21:00:00,SCS,201702,20.3,91.6,60.0,BOB,0.0,MHW
