IO, 01, 2004050400,   , BEST,   0, 111N,  743E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 
IO, 01, 2004050406,   , BEST,   0, 112N,  739E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1003,  120,  45,   0,   0, 
IO, 01, 2004050412,   , BEST,   0, 114N,  736E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  120,  45,   0,   0, 
IO, 01, 2004050418,   , BEST,   0, 116N,  733E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1004,  120,  45,   0,   0, 
IO, 01, 2004050500,   , BEST,   0, 116N,  729E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1004,  120,  45,   0,   0, 
IO, 01, 2004050506,   , BEST,   0, 114N,  727E,  35,  997, TS,   0,    ,    0,    0,    0,    0, 1004,  140,  45,   0,   0, 
IO, 01, 2004050512,   , BEST,   0, 111N,  725E,  35,  997, TS,   0,    ,    0,    0,    0,    0, 1004,   75,  50,   0,   0, 
IO, 01, 2004050518,   , BEST,   0, 108N,  732E,  35,  997, TD,   0,    ,    0,    0,    0,    0, 
IO, 01, 2004050600,   , BEST,   0, 111N,  733E,  35,  997, TS,   0,    ,    0,    0,    0,    0, 1004,   75,  50,   0,   0, 
IO, 01, 2004050606,   , BEST,   0, 113N,  733E,  40,  994, TS,  34, NEQ,   50,   60,   60,   50, 1002,  100,  50,   0,   0, 
IO, 01, 2004050612,   , BEST,   0, 115N,  733E,  40,  994, TS,  34, NEQ,   50,   50,   50,   50, 1002,  100,  50,   0,   0, 
IO, 01, 2004050618,   , BEST,   0, 119N,  731E,  40,  994, TS,  34, NEQ,   50,   50,   75,   75, 1002,  112,  50,   0,   0, 
IO, 01, 2004050700,   , BEST,   0, 122N,  728E,  45,  991, TS,  34, NEQ,  110,   75,   75,  110, 1002,  165,  50,   0,   0, 
IO, 01, 2004050706,   , BEST,   0, 125N,  725E,  45,  991, TS,  34, NEQ,  100,   75,   75,  120, 1004,  180,  50,   0,   0, 
IO, 01, 2004050712,   , BEST,   0, 127N,  729E,  35,  997, TS,  34, NEQ,  100,   75,   75,  120, 1004,  180,  50,   0,   0, 
IO, 01, 2004050718,   , BEST,   0, 124N,  731E,  35,  997, TS,  34, NEQ,  100,   75,   75,  120, 1004,  180,  40,   0,   0, 
IO, 01, 2004050800,   , BEST,   0, 127N,  735E,  35,  997, TS,  34, NEQ,  100,   75,   75,  120, 1004,  180,  40,   0,   0, 
IO, 01, 2004050806,   , BEST,   0, 132N,  735E,  45,  991, TS,  34, NEQ,   80,   80,  120,  120, 1004,  160,  40,   0,   0, 
IO, 01, 2004050812,   , BEST,   0, 137N,  732E,  45,  991, TS,  34, NEQ,   85,   85,  115,  115, 1004,  160,  40,   0,   0, 
IO, 01, 2004050818,   , BEST,   0, 141N,  729E,  45,  991, TS,  34, NEQ,   85,   85,  115,  115, 1004,  160,  40,   0,   0, 
IO, 01, 2004050900,   , BEST,   0, 145N,  725E,  40,  994, TS,  34, NEQ,   70,   70,  100,  100, 1004,  160,  40,   0,   0, 
IO, 01, 2004050906,   , BEST,   0, 152N,  718E,  35,  997, TS,  34, NEQ,   70,   70,  100,  100, 1004,  120,  25,   0,   0, 
IO, 01, 2004050912,   , BEST,   0, 164N,  704E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1004,  120,  25,   0,   0, 
