IO, 12, 1992121812,   , BEST,   0,  26N,  745E,  25
IO, 12, 1992121818,   , BEST,   0,  27N,  737E,  25
IO, 12, 1992121900,   , BEST,   0,  29N,  729E,  25
IO, 12, 1992121906,   , BEST,   0,  33N,  722E,  25
IO, 12, 1992121912,   , BEST,   0,  36N,  715E,  25
IO, 12, 1992121918,   , BEST,   0,  40N,  709E,  25
IO, 12, 1992122000,   , BEST,   0,  44N,  704E,  30
IO, 12, 1992122006,   , BEST,   0,  47N,  699E,  30
IO, 12, 1992122012,   , BEST,   0,  50N,  694E,  30
IO, 12, 1992122018,   , BEST,   0,  55N,  686E,  35
IO, 12, 1992122100,   , BEST,   0,  58N,  676E,  40
IO, 12, 1992122106,   , BEST,   0,  60N,  664E,  40
IO, 12, 1992122112,   , BEST,   0,  62N,  650E,  40
IO, 12, 1992122118,   , BEST,   0,  63N,  636E,  40
IO, 12, 1992122200,   , BEST,   0,  62N,  621E,  40
IO, 12, 1992122206,   , BEST,   0,  60N,  605E,  40
IO, 12, 1992122212,   , BEST,   0,  61N,  589E,  40
IO, 12, 1992122218,   , BEST,   0,  64N,  574E,  45
IO, 12, 1992122300,   , BEST,   0,  69N,  560E,  45
IO, 12, 1992122306,   , BEST,   0,  73N,  546E,  45
IO, 12, 1992122312,   , BEST,   0,  76N,  533E,  50
IO, 12, 1992122318,   , BEST,   0,  80N,  520E,  50
IO, 12, 1992122400,   , BEST,   0,  82N,  512E,  50
IO, 12, 1992122406,   , BEST,   0,  86N,  503E,  45
IO, 12, 1992122412,   , BEST,   0,  90N,  496E,  25
IO, 12, 1992122418,   , BEST,   0,  94N,  490E,  15
