IO, 08, 1998121118,   , BEST,   0, 103N,  719E,  20
IO, 08, 1998121200,   , BEST,   0, 103N,  708E,  25
IO, 08, 1998121206,   , BEST,   0, 103N,  699E,  25
IO, 08, 1998121212,   , BEST,   0, 103N,  693E,  25
IO, 08, 1998121218,   , BEST,   0, 104N,  689E,  30
IO, 08, 1998121300,   , BEST,   0, 105N,  686E,  35
IO, 08, 1998121306,   , BEST,   0, 108N,  681E,  45
IO, 08, 1998121312,   , BEST,   0, 111N,  676E,  45
IO, 08, 1998121318,   , BEST,   0, 116N,  673E,  50
IO, 08, 1998121400,   , BEST,   0, 123N,  672E,  55
IO, 08, 1998121406,   , BEST,   0, 130N,  670E,  60
IO, 08, 1998121412,   , BEST,   0, 140N,  668E,  60
IO, 08, 1998121418,   , BEST,   0, 153N,  665E,  60
IO, 08, 1998121500,   , BEST,   0, 162N,  661E,  60
IO, 08, 1998121506,   , BEST,   0, 168N,  658E,  65
IO, 08, 1998121512,   , BEST,   0, 171N,  655E,  65
IO, 08, 1998121518,   , BEST,   0, 175N,  645E,  65
IO, 08, 1998121600,   , BEST,   0, 180N,  635E,  45
IO, 08, 1998121606,   , BEST,   0, 180N,  624E,  40
IO, 08, 1998121612,   , BEST,   0, 180N,  613E,  40
IO, 08, 1998121618,   , BEST,   0, 181N,  600E,  40
IO, 08, 1998121700,   , BEST,   0, 183N,  588E,  35
IO, 08, 1998121706,   , BEST,   0, 187N,  574E,  35
IO, 08, 1998121712,   , BEST,   0, 195N,  563E,  30
IO, 08, 1998121718,   , BEST,   0, 204N,  555E,  25
