IO, 08, 1996112612,   , BEST,   0,  89N,  923E,  20
IO, 08, 1996112618,   , BEST,   0,  92N,  913E,  20
IO, 08, 1996112700,   , BEST,   0,  94N,  903E,  25
IO, 08, 1996112706,   , BEST,   0,  96N,  892E,  25
IO, 08, 1996112712,   , BEST,   0, 100N,  879E,  25
IO, 08, 1996112718,   , BEST,   0, 104N,  868E,  25
IO, 08, 1996112800,   , BEST,   0, 111N,  859E,  30
IO, 08, 1996112806,   , BEST,   0, 117N,  853E,  35
IO, 08, 1996112812,   , BEST,   0, 124N,  849E,  35
IO, 08, 1996112818,   , BEST,   0, 130N,  846E,  40
IO, 08, 1996112900,   , BEST,   0, 136N,  844E,  45
IO, 08, 1996112906,   , BEST,   0, 141N,  844E,  45
IO, 08, 1996112912,   , BEST,   0, 146N,  848E,  45
IO, 08, 1996112918,   , BEST,   0, 150N,  857E,  45
IO, 08, 1996113000,   , BEST,   0, 153N,  869E,  45
IO, 08, 1996113006,   , BEST,   0, 153N,  879E,  50
IO, 08, 1996113012,   , BEST,   0, 151N,  888E,  55
IO, 08, 1996113018,   , BEST,   0, 147N,  892E,  55
IO, 08, 1996120100,   , BEST,   0, 143N,  890E,  55
IO, 08, 1996120106,   , BEST,   0, 140N,  886E,  55
IO, 08, 1996120112,   , BEST,   0, 139N,  881E,  55
IO, 08, 1996120118,   , BEST,   0, 139N,  876E,  50
IO, 08, 1996120200,   , BEST,   0, 139N,  871E,  50
IO, 08, 1996120206,   , BEST,   0, 139N,  866E,  45
IO, 08, 1996120212,   , BEST,   0, 139N,  861E,  45
IO, 08, 1996120218,   , BEST,   0, 140N,  855E,  50
IO, 08, 1996120300,   , BEST,   0, 141N,  849E,  55
IO, 08, 1996120306,   , BEST,   0, 142N,  843E,  60
IO, 08, 1996120312,   , BEST,   0, 142N,  838E,  60
IO, 08, 1996120318,   , BEST,   0, 143N,  833E,  55
IO, 08, 1996120400,   , BEST,   0, 144N,  829E,  55
IO, 08, 1996120406,   , BEST,   0, 145N,  826E,  65
IO, 08, 1996120412,   , BEST,   0, 145N,  823E,  75
IO, 08, 1996120418,   , BEST,   0, 145N,  822E,  75
IO, 08, 1996120500,   , BEST,   0, 145N,  820E,  75
IO, 08, 1996120506,   , BEST,   0, 144N,  818E,  65
IO, 08, 1996120512,   , BEST,   0, 142N,  815E,  60
IO, 08, 1996120518,   , BEST,   0, 140N,  813E,  55
IO, 08, 1996120600,   , BEST,   0, 138N,  811E,  55
IO, 08, 1996120606,   , BEST,   0, 135N,  808E,  50
IO, 08, 1996120612,   , BEST,   0, 130N,  805E,  45
IO, 08, 1996120618,   , BEST,   0, 125N,  798E,  35
IO, 08, 1996120700,   , BEST,   0, 122N,  788E,  30
IO, 08, 1996120706,   , BEST,   0, 121N,  775E,  20
IO, 08, 1996120712,   , BEST,   0, 119N,  763E,  15
