IO, 06, 1996102118,   , BEST,   0,  91N,  932E,  20
IO, 06, 1996102200,   , BEST,   0,  95N,  931E,  25
IO, 06, 1996102206,   , BEST,   0,  99N,  930E,  25
IO, 06, 1996102212,   , BEST,   0, 102N,  929E,  25
IO, 06, 1996102218,   , BEST,   0, 105N,  928E,  25
IO, 06, 1996102300,   , BEST,   0, 107N,  926E,  25
IO, 06, 1996102306,   , BEST,   0, 109N,  922E,  25
IO, 06, 1996102312,   , BEST,   0, 109N,  917E,  25
IO, 06, 1996102318,   , BEST,   0, 110N,  909E,  25
IO, 06, 1996102400,   , BEST,   0, 112N,  900E,  25
IO, 06, 1996102406,   , BEST,   0, 114N,  893E,  25
IO, 06, 1996102412,   , BEST,   0, 116N,  887E,  25
IO, 06, 1996102418,   , BEST,   0, 118N,  882E,  25
IO, 06, 1996102500,   , BEST,   0, 120N,  878E,  25
IO, 06, 1996102506,   , BEST,   0, 122N,  874E,  30
IO, 06, 1996102512,   , BEST,   0, 124N,  870E,  30
IO, 06, 1996102518,   , BEST,   0, 126N,  866E,  35
IO, 06, 1996102600,   , BEST,   0, 129N,  862E,  35
IO, 06, 1996102606,   , BEST,   0, 132N,  857E,  40
IO, 06, 1996102612,   , BEST,   0, 136N,  854E,  45
IO, 06, 1996102618,   , BEST,   0, 142N,  853E,  45
IO, 06, 1996102700,   , BEST,   0, 147N,  853E,  45
IO, 06, 1996102706,   , BEST,   0, 155N,  854E,  45
IO, 06, 1996102712,   , BEST,   0, 162N,  857E,  45
IO, 06, 1996102718,   , BEST,   0, 170N,  862E,  45
IO, 06, 1996102800,   , BEST,   0, 180N,  868E,  45
IO, 06, 1996102806,   , BEST,   0, 191N,  875E,  45
IO, 06, 1996102812,   , BEST,   0, 204N,  882E,  45
IO, 06, 1996102818,   , BEST,   0, 219N,  889E,  40
IO, 06, 1996102900,   , BEST,   0, 237N,  896E,  30
IO, 06, 1996102906,   , BEST,   0, 256N,  902E,  25
