IO, 01, 1996050106,   , BEST,   0,  75N,  915E,  20
IO, 01, 1996050112,   , BEST,   0,  79N,  914E,  25
IO, 01, 1996050118,   , BEST,   0,  84N,  913E,  25
IO, 01, 1996050200,   , BEST,   0,  89N,  912E,  25
IO, 01, 1996050206,   , BEST,   0,  94N,  912E,  25
IO, 01, 1996050212,   , BEST,   0,  99N,  911E,  25
IO, 01, 1996050218,   , BEST,   0, 105N,  911E,  25
IO, 01, 1996050300,   , BEST,   0, 110N,  910E,  25
IO, 01, 1996050306,   , BEST,   0, 115N,  909E,  25
IO, 01, 1996050312,   , BEST,   0, 121N,  908E,  25
IO, 01, 1996050318,   , BEST,   0, 125N,  906E,  25
IO, 01, 1996050400,   , BEST,   0, 129N,  903E,  25
IO, 01, 1996050406,   , BEST,   0, 133N,  900E,  25
IO, 01, 1996050412,   , BEST,   0, 136N,  896E,  25
IO, 01, 1996050418,   , BEST,   0, 139N,  893E,  25
IO, 01, 1996050500,   , BEST,   0, 142N,  890E,  25
IO, 01, 1996050506,   , BEST,   0, 146N,  887E,  25
IO, 01, 1996050512,   , BEST,   0, 149N,  885E,  25
IO, 01, 1996050518,   , BEST,   0, 154N,  883E,  25
IO, 01, 1996050600,   , BEST,   0, 159N,  882E,  25
IO, 01, 1996050606,   , BEST,   0, 166N,  882E,  25
IO, 01, 1996050612,   , BEST,   0, 173N,  883E,  25
IO, 01, 1996050618,   , BEST,   0, 178N,  885E,  30
IO, 01, 1996050700,   , BEST,   0, 183N,  889E,  30
IO, 01, 1996050706,   , BEST,   0, 188N,  893E,  30
IO, 01, 1996050712,   , BEST,   0, 195N,  899E,  35
IO, 01, 1996050718,   , BEST,   0, 204N,  909E,  40
IO, 01, 1996050800,   , BEST,   0, 213N,  921E,  40
IO, 01, 1996050806,   , BEST,   0, 222N,  934E,  35
IO, 01, 1996050812,   , BEST,   0, 230N,  948E,  30
IO, 01, 1996050818,   , BEST,   0, 237N,  962E,  25
